3.462849500802353759e+02,3.278144507163766548e+02,9.103092176565512545e+02,5.556139768553617131e+00
1.566336414019376662e+02,1.198977473764623483e+02,1.558085374541042029e+03,7.475368947899636574e-01
8.865092717176179349e+01,3.542393674639894812e+02,4.551885109876781144e+02,1.196489762116497824e+00
3.485998201966343117e+02,3.247725035857924922e+02,5.672487425016204270e+02,2.144826494195839928e+00
2.811978158162412456e+02,2.172033230107469137e+02,1.182248312556442670e+03,4.072972853761899770e-01
3.606559485016094868e+02,4.755709015523607377e+02,6.630891194167570575e+02,1.821425768474046469e+00
1.382047185172003481e+02,2.830061249313600342e+02,1.143675265398570957e+02,1.097229540324340391e+00
4.223218000933594567e+02,3.910549063946610886e+02,3.943653229621244236e+02,1.213981218979366394e+00
1.625806536648396445e+02,2.989766163770627827e+02,1.034361020971196467e+03,7.991612945228808718e-01
1.704202644246262821e+02,2.713318384372722107e+02,5.571422486249564372e+02,2.860542084687211606e+00
4.119734222467091058e+02,3.627205044216258329e+02,5.932198129761928840e+02,2.660711620373639175e+00
2.406916573510917488e+02,4.511281582417699383e+02,4.251814963199069553e+02,3.333399111128001469e+00
2.806806956999545264e+02,3.532786381556236961e+02,5.392784611623276305e+02,2.361195128728547310e+00
1.110385121600217531e+02,4.592992775803335235e+02,6.061544742206901049e+01,1.315347821668112260e+00
3.709219194980066732e+02,1.476465479500114384e+02,2.983961701813409491e+02,7.345840392151571363e-01
1.669848410920816946e+02,3.863506103990308702e+02,1.032726876657895673e+03,1.201079564567163915e+00
3.393984485297960987e+02,3.143148470678652302e+02,9.138001004831135106e+02,8.279827702591344263e+00
3.214359999178628300e+02,1.697747149360963022e+02,5.652554980832926503e+02,7.123826442444343154e-01
3.141437822685898027e+02,3.978337589530009382e+02,5.234210877564299835e+02,4.422823764888692111e+00
1.080050438579729644e+02,9.375390856863278088e+01,-2.602141291627797841e+02,2.431895861713302853e+00
3.930837314757491185e+02,4.341259046008848372e+02,4.108293455663703639e+02,2.652555217384751085e+00
3.556441857683157650e+02,3.752055189851184878e+02,7.954836514735637820e+01,1.233757673157312773e+00
3.955442572415345239e+02,2.602766563812432992e+02,6.209078649521534317e+02,3.224649844287552192e+00
2.284007376172240242e+02,4.121027652970176405e+02,8.961511310462194615e+02,3.782392583357467863e+00
2.018259859582301488e+02,3.510601802148688080e+02,6.237090485904357138e+02,1.096867499638909838e+00
4.467099413235824841e+02,2.294085934967225739e+02,8.891482403786667419e+02,9.865983310121979599e-01
1.232002486851230429e+02,3.319802053017513117e+02,9.081968954686245752e+02,3.723455620590825355e+00
3.310978487673198742e+02,2.688725046567141703e+02,3.054412503685838374e+02,1.496227929868336526e+00
1.166936430097656512e+02,2.386545382599097138e+02,3.923704673380314034e+02,1.108148522210153253e+00
2.771940974920755707e+02,3.885703961543186438e+02,4.569760332296287402e+02,2.547825271489816856e+00
3.840053641907200017e+02,3.407184689044595416e+02,4.874658762700851184e+02,2.422705901672542961e+00
1.502167905740087406e+02,4.344961984172829261e+02,-3.149922979219433046e+02,1.024338672141657414e+00
2.427742341339337599e+02,3.152034570976317127e+02,3.757085536170534397e+02,2.394281741710989397e+00
4.573380906420222800e+02,2.563059475820003286e+02,4.017168993533924208e+02,1.522939107565805195e+00
4.697864829580913693e+02,1.421698117835134667e+02,4.154891369260489000e+02,1.658151895131996900e+00
2.575271201936112107e+02,1.826125597056486924e+02,5.711148399142167591e+02,1.361515338548189513e+00
4.744682841500498398e+02,2.134084803562200818e+02,8.838625288749773290e+02,1.337552970000275954e+00
4.284115491448021658e+02,2.304301630495814663e+02,4.687355145873128208e+02,2.110204236212171125e+01
5.330368920904279548e+02,3.986439751966851190e+02,-9.259576685355281711e+01,1.267851511824315880e+00
3.764841338366667287e+02,5.463397426165540764e+02,2.062235056695207049e+02,1.601616746846623140e+00
3.969513584046275128e+02,2.089583350604679595e+02,5.578136600359405293e+02,1.627404832929424838e+00
1.944396125234624151e+02,2.270278763101723598e+02,3.366722954812717603e+02,1.578991546292499715e+00
1.371902465467522063e+02,4.575247027434421625e+02,3.739049843619630451e+02,1.037498333260985062e+00
3.145901362101315044e+02,3.269176186383355116e+02,6.232845320960207118e+02,2.070747153741236968e+00
1.032954509319738179e+02,1.644019332246873546e+02,-1.372170093853013668e+02,1.658349762671673444e+00
2.325878246848049855e+02,4.136589707954914275e+02,3.712691756074397063e+02,1.309687703074042808e+00
2.350521299224868130e+02,4.188334286759566680e+02,5.886510577508449842e+02,2.621650865399110408e+00
2.493323427077773431e+02,3.682837737193253815e+02,6.695758849139556332e+02,6.411499953304432786e+00
3.569258480692890316e+02,4.085096750761180147e+02,5.730598642562579244e+02,6.034942093582078115e+00
4.989302844976770075e+02,2.397995154290342157e+02,2.062540560669890510e+02,7.713500012529008742e-01
5.029256715451255104e+02,4.911598767335775051e+02,5.187122490099302468e+02,3.072957081542075031e+00
2.430497940982773457e+02,4.960799216952012785e+02,9.057032124565332651e+02,7.249225344591592179e-01
2.329378443583126170e+02,5.080021419573384946e+02,1.808500946419668765e+02,6.871906728537148012e+00
3.544105300477149285e+02,2.431780825259198480e+02,5.263805085504430963e+02,8.501306647511130965e-01
4.461448766146128833e+02,4.664493700742065698e+02,2.685118099552278181e+02,2.252806090696752861e+00
3.843341358160091090e+02,5.304238487056322811e+02,5.576657031506263593e+03,2.524111405713665435e-01
3.124491551150977102e+02,3.703548093702383994e+02,4.067228100654498917e+02,1.592276571012670061e+00
2.746222512770262938e+02,4.662871932103768700e+02,1.064250473415180295e+03,1.107351693249503333e+00
5.166466225873996336e+02,1.289377002903644893e+02,4.000654584093621224e+02,1.891699600659333402e+00
3.909731669343060503e+02,4.353053180491291414e+02,3.090262590215373848e+02,9.116717729435874773e-01
2.143635664942212316e+02,2.916811333180820043e+02,5.822560030176523469e+02,5.032023493030156835e+00
3.351027504460313367e+02,3.278306411991186451e+02,3.201472590927862711e+02,1.962258575301938146e+00
3.118647791026099299e+02,2.242018879441888544e+02,1.470812557801657931e+03,2.761627423984465701e-01
4.907610918476989355e+02,2.344697010220523339e+02,4.042880961683850956e+02,1.575962138943173274e+00
2.406990957985344153e+02,3.797013710013271748e+02,4.318608446815042043e+02,2.777910379889519277e+00
2.273882138148072727e+02,3.735154126431026498e+02,2.524470709527831787e+02,1.497617495442705282e+00
1.606754237517879460e+02,5.177539994462299546e+02,4.991557384679368852e+02,1.054985971890123553e+00
2.781449916979374848e+02,3.147495705362932199e+02,2.975972209514690121e+02,1.606896980182039636e+00
2.527721416436077675e+02,1.569750013862981177e+02,4.616078736852906559e+02,1.026749635338320310e+00
2.120823942261976072e+02,2.908973534670740264e+02,4.479303936740765266e+02,2.603191683711318927e+00
3.578504425363654491e+02,1.975930596491058395e+02,8.043962031848620882e+02,1.125142909625400645e+00
2.725458880671462794e+02,2.127801936645660703e+02,7.767066598202537762e+02,3.934872321408269258e+00
2.146965273915855335e+02,3.377958298127601893e+02,3.369448635151650251e+02,1.642826996559419550e+00
1.817700518510047800e+02,5.246481022207660772e+02,-8.971632864838571209e+01,9.457012312935068055e-01
1.902058678333817738e+02,3.624319148449493468e+02,4.592115423042255316e+02,2.048047390962856706e+00
4.199448063150085773e+02,1.438486793860064381e+02,9.763182269029068721e+02,7.434743616396303212e-01
2.506237783517543960e+02,2.200352135034658261e+02,5.075069394584303382e+02,7.864987710569803170e+00
3.437799232162440717e+02,3.510481218007184907e+02,6.072485868571436640e+02,4.186347135229312677e+00
3.707376418766828010e+02,4.252297534330522240e+02,7.321675083631009784e+02,2.197095294009961730e+00
4.439485161314204902e+02,3.412019110410861344e+02,3.852361408996482623e+02,1.930021240423839046e+00
2.965403236447473319e+02,3.533601028166767151e+02,8.345824229513593764e+02,6.560993609352990807e-01
4.733384631234512199e+02,5.561337344024693721e+02,2.194305625407841944e+03,2.374896117311957155e+00
1.643377875176338989e+02,3.341186500218643687e+02,8.479944335906649258e+02,3.842735483825569620e+00
2.708974305371323794e+02,2.157839924770473772e+02,9.444477556383901629e+01,1.155116454426342587e+00
5.486010877027856623e+02,5.623536406446021374e+02,-1.323475596997744560e+03,8.330687296597802938e-01
6.200778392829331551e+02,4.415684488883189260e+02,-1.234206238033555110e+03,4.651742547315260157e-01
3.517742809710890697e+02,3.176144370517484958e+02,7.816640505539483001e+02,7.923965223758979715e-01
1.593409346906038024e+02,4.456613280506979891e+02,5.808447159180520885e+02,1.063636522805502027e+00
4.867573825069342774e+02,1.425897442725855058e+02,3.944695482433982079e+02,3.339445848743362255e+00
4.204595454302710777e+02,2.469010009212526029e+02,1.000465355819521278e+03,1.129167094870198440e+01
4.522515906466436491e+02,3.080796244590758306e+02,6.421795464881151929e+02,1.770502721253007783e+00
1.045171241334881415e+03,1.078384114836263507e+03,3.944300488387828409e+03,2.651809720206281251e-01
3.607334238412958030e+02,2.584303669754924613e+02,4.377271214079841570e+02,2.185687467812702778e+01
4.287240030175048560e+02,4.534475508892219295e+02,7.355490726320558679e+02,9.871325166347720836e-01
5.217403170107036203e+02,3.154210130043896925e+02,6.270575096134805335e+02,1.038762862173367774e+00
3.554315724176344133e+02,3.752763979062959265e+02,7.323864332183766237e+02,2.639784951318373984e+00
3.962696190721011931e+02,3.482447815869370515e+02,5.767098855197637022e+02,1.317747204798465077e+00
3.994368901426016691e+02,3.175497075899547781e+02,1.258491048657762974e+02,1.002228608024152701e+00
2.536876983018300109e+02,2.008873728728394781e+02,7.731747019276276660e+02,6.640660038296328338e+00
4.520414460358411475e+02,3.612437511274786175e+02,8.580751439483638023e+02,1.444874893905774949e+00
3.594765177010374373e+02,5.311204401152240280e+02,-7.236245771645778291e+01,1.910586407615564752e+00
4.724154247654182655e+02,4.329891840719273546e+02,1.131729563416135704e+02,1.077253155694288145e+00
1.348134835228651127e+02,1.051554247828143502e+02,4.300241315068619770e+02,1.054629308471957216e+01
3.448837409798903764e+02,3.455229332431533180e+02,2.870470380100352941e+02,1.672399681518208281e+00
3.436110646928576671e+02,2.278961334557882310e+02,-1.802634402013246131e+02,2.894260794430238981e-01
1.505790470404553787e+02,2.091493770004862256e+02,3.821804537635772476e+02,4.974838944829610199e+00
2.176841405979774322e+02,1.466289186933021824e+02,8.881463665446833602e+02,4.839519067946084441e+00
2.328499016569624871e+02,4.108414246620625931e+02,4.652324263916102609e+02,1.898605779906171742e+00
2.676495445780343516e+02,2.582990317895879571e+02,6.485696902206694858e+02,1.577246646185790135e+00
3.245052742344184367e+02,2.081929513454293215e+02,6.021553424179853664e+02,1.149273336653215738e+00
2.587486450052771261e+02,3.142203576197072152e+02,5.268134382454670686e+02,8.564582639996178859e-01
3.977392774343435349e+02,2.889867949041913562e+02,1.192198307495586505e+03,8.393819103813515703e-01
3.555339486776554168e+02,2.119908133878874423e+02,2.550955704971885041e+02,7.525262866074317047e-01
4.739927053356155966e+02,3.607589216159619241e+02,-1.808545862876271997e+02,6.271522672404307164e-01
3.196040880867698206e+02,3.606442283764944250e+02,4.398134113889419723e+02,1.603663252771725611e+00
3.195762652267093245e+02,4.715455853394099677e+02,7.304049889888228790e+02,3.252691682848552368e+00
4.136015615053196370e+02,3.752647492400245710e+02,-2.007502124631895697e+02,1.502089145754424537e+00
3.526739985008765075e+02,3.368488986015327100e+02,2.381164848077513625e+02,2.924845340913268199e+00
4.840162236829281710e+02,1.985945860572694528e+02,5.449500963575310379e+02,5.887881142427092707e-01
1.444138451294335255e+02,3.769231788486180221e+02,4.892797764611659659e+02,1.254612719977835633e+00
2.659197467444481617e+02,1.913149781838259287e+02,7.921699291819732025e+02,1.113938208967232502e+00
3.418157794925418784e+02,3.337688686776589293e+02,3.604684790013227484e+02,1.156756052029272563e+00
4.451347540867626549e+02,4.829985831526929587e+02,9.335355473553701700e+01,1.828494142248058285e+00
2.825410978556733994e+02,2.652668841179632864e+02,3.681624162783396059e+02,9.601031965736068763e-01
2.199170615595483582e+02,4.252318161466970423e+02,6.554554482124265178e+02,7.371830733656189238e+00
4.448663305188918002e+02,2.950660465594052084e+02,6.493213513199962108e+02,2.029882570813560161e+00
2.809454920620983103e+02,4.063241357191167253e+02,6.462136485852345231e+02,8.342732462890736223e-01
3.419395743795412841e+02,1.468653049113904103e+02,6.372924978226568555e+02,3.413861862004224257e+00
3.791619917220281195e+02,1.213472293359439504e+02,1.087343940571380926e+03,4.359256760596087688e+00
1.743349812723845673e+02,5.032755772987014780e+02,1.163869021782519440e+03,1.306018832432084942e+00
1.505996091062276037e+02,2.096822891088596350e+02,2.863170843724472547e+02,1.817502916550800762e+00
3.276580552543291560e+02,3.832691007126551312e+02,5.816702047678240888e+02,1.210995934729924617e+00
3.274746165562124816e+02,2.787570381686767860e+02,1.122069175287894268e+03,1.055383893867047229e+00
2.170780645439030536e+02,3.092176435187952279e+02,4.610730168609279644e+02,2.032958027903838172e+00
1.204995184950889495e+02,2.584556935505727893e+02,1.131524315316396269e+03,7.155061877284396576e-01
1.579236402466665652e+02,4.006269335958884312e+02,-4.037904549163011581e+01,8.759473124961378865e-01
1.867108668725657594e+02,1.149504889443991544e+02,4.007590247372331760e+02,2.131338154712671074e+00
2.954915007971883369e+02,4.008775489830076708e+02,6.936896606760003579e+02,1.937547750680259417e+00
3.442452960617664530e+02,4.603569416418507672e+02,5.265931895687950828e+02,1.369255859012739940e+00
3.127563753692009527e+02,3.401991375199319236e+02,6.422572427036661793e+02,1.353163456392521669e+00
4.353775345349552026e+02,1.791964006671610150e+02,8.370061009099042622e+02,3.458453543676224040e+00
4.088567622555655134e+02,1.161397847730521562e+02,5.919489759306388521e+01,1.443685553198032823e+00
3.197629529500537728e+02,2.743291073239477669e+02,8.096983015257706029e+02,1.903061411247520596e+00
4.473700096181179333e+02,1.702814364172311059e+02,9.236744629430913847e+02,2.459848764818848288e+00
2.474190056315508741e+02,9.137229630061284524e+01,-1.915111181356552379e+02,4.729492163863963761e+00
3.076999830618045735e+02,3.304725955701798625e+02,5.470923085220414350e+02,2.076486315920200276e+00
3.951320270571512765e+02,4.483000238819332708e+02,7.105895186536016581e+02,4.789634317889637671e+00
3.357766234688764371e+02,3.131746606104208581e+02,5.921702338017025795e+02,8.572828885101237972e-01
1.841529494463483161e+02,3.283996564699725695e+02,1.502559790109683036e+03,1.454124546722729949e+00
2.575277681798156664e+02,2.697634574753718653e+02,9.899481978732778771e+02,1.192772065584930985e+00
3.465720751221921319e+02,1.015707696388556798e+02,-8.247680642070363888e+01,1.173358072111932549e+00
4.763107039072177713e+02,3.909945455072387404e+02,9.762105742517105682e+02,1.011054782010824660e+00
1.848357974502565639e+02,2.567752179623979032e+02,9.051805109072166715e+02,6.523788694439214275e+00
3.507496534814080178e+02,3.485465490589244837e+02,1.996679028731118137e+02,1.261459932970851350e+00
2.355006758252083046e+02,3.168634313581949300e+02,7.967065400375789750e+02,2.323510214062640689e+00
4.062242084213904718e+02,1.911243189472952793e+02,7.196795485352515698e+02,1.518362935597423080e+00
2.926182782744693895e+02,1.257713808814039282e+02,1.425442323082403391e+02,1.099227189593999787e+00
3.479432337852513228e+02,3.655998586173008107e+02,9.079354440366028030e+02,3.058761594608502055e+00
6.021830700555992166e+01,4.916109323795720911e+02,1.998358067967327315e+03,8.857644433767697389e-01
1.781815211134184267e+02,3.779698180249764619e+02,8.209132861993815595e+02,1.657077395415889942e+00
2.688844717582814496e+02,3.880216695288338542e+02,2.946438018097932172e+02,8.173343433626195642e-01
4.741340162336049389e+02,3.277282139171659310e+02,1.640191638731118928e+01,1.580222075344416721e+00
5.172806433382086198e+02,1.793416274441892142e+02,4.843883424901541730e+02,2.488123114720238060e+00
3.061507541570685476e+02,3.366120629705910687e+02,6.120855101918532455e+02,4.958786186854770683e+00
1.993030294671913794e+02,3.584335174652840692e+02,8.210560061086330279e+02,2.822167527284352495e+00
2.172777318355434204e+02,3.809505494315575902e+02,2.148483766141191893e+02,3.462167565089672827e+00
1.683811096569611152e+02,4.011071294887440217e+02,3.267223070080206071e+02,1.197710931419510239e+00
3.024605487833495090e+02,3.586415812461553969e+02,7.789844403610345580e+02,1.506913314398656834e+00
3.811768284426418631e+02,2.810870276976197601e+02,1.024464694992012483e+03,9.874753081193338167e-01
2.700376067125943109e+02,3.639450669186196592e+02,2.738779589459024919e+02,7.598265298973951865e-01
3.569321402329277362e+02,1.830242658750847795e+02,6.607023378590323546e+02,3.237698422806197573e+00
5.239871964116859999e+02,3.033268080446313206e+02,1.471297860726387171e+03,1.021310862472945669e+00
8.462442363436501864e+02,4.010834903437160506e+02,-1.294749410790005641e+03,2.556454050629253794e-01
3.958758895422110982e+02,3.805148944971414267e+02,4.075210985835564088e+02,3.255697568472300407e+00
3.140637048934640347e+02,5.547415014305241812e+02,4.570682304949115178e+02,3.006050267685219879e+00
1.092740545611969907e+02,2.404928397377014733e+02,-1.255418494738296999e+02,1.009142403365468565e+00
1.478025521642868512e+02,3.720182992779569986e+02,7.593439330816211168e+02,2.098966502726864469e+00
2.990619797977274175e+02,4.196396813491330704e+02,1.466597799825746279e+03,4.379343611202579090e-01
4.536321518020738495e+02,3.397026779717934915e+02,8.277527770239208849e+02,6.821199559987893402e+00
2.537998806923085056e+02,3.232580296732944021e+02,7.372943293916346192e+02,3.307138806407254883e+00
2.603143619796674102e+02,4.755897426322215438e+02,6.817806540592727060e+02,1.659207816682187531e+00
2.873932083959089141e+02,3.856804788923904539e+02,5.075008696685736709e+02,1.604846768168314952e+00
3.774228212524949413e+02,1.514109035324179615e+02,4.942786902771293853e+02,8.987753935640439007e-01
4.319698784905390880e+02,8.185348948022536320e+01,-1.703021584310858429e+02,2.247424996466393043e+00
3.360866835766549912e+02,2.280830785938276222e+02,1.517701960479435684e+03,7.035901052695164859e-01
2.385537612863041943e+02,2.087201128602200981e+02,4.085487927624982376e+02,1.454104026084925838e+00
1.953374114729388111e+02,3.265888238065175528e+02,5.688473724145585493e+02,2.672177868760755803e+00
4.273574136905217529e+02,1.004296418241036832e+02,-1.853026293182979600e+02,9.770202367735796312e-01
2.185410335464086415e+02,9.522130196271666591e+01,6.312471439614940891e+02,2.995981635271834698e+00
3.048206797499253753e+02,3.924531219377993239e+02,6.346205396796276546e+02,2.919908797909425147e+00
4.524817371610417922e+02,4.403720775751210113e+02,3.795897299919642478e+02,1.978648429423683242e+00
3.181054196424254314e+02,3.040088748398241023e+02,2.392963778377466895e+02,7.656269668442045040e-01
3.874247200315727468e+02,3.766543930463658398e+02,5.522626422277709253e+02,2.636027937232558571e+00
7.188319122179681244e+02,8.648207885102937098e+01,-7.370354785813841545e+02,6.433546542569028581e-01
2.746997873455792387e+02,3.318089956501326014e+02,6.118610894682212802e+02,1.207736387062485539e+00
4.719414669883273064e+02,1.696456540426359538e+02,7.456985148867019575e+01,1.453480927468197903e+00
4.979903012619394076e+02,1.458648735884483472e+02,9.653407085844130506e+02,1.657967668321419286e+00
2.045974184345817548e+02,2.790623564575909086e+02,4.529188701599158549e+02,2.457671465001328492e+00
1.325920009739276679e+02,4.397845255248070657e+02,6.349668300465773427e+02,1.060455119490079312e+00
3.352583050328630634e+02,3.180173989678404496e+02,7.538700472236689620e+02,3.093738369686283463e+00
5.243043802602643382e+02,3.606473630402031176e+02,2.923213163133860917e+02,2.278498116164662690e+00
4.244610072800107901e+02,2.908892153253517563e+02,-3.855321090796950045e+01,2.705366075639739076e-01
1.805590446379050036e+02,3.269669026358511701e+02,4.385045599904616438e+02,2.015376598152211152e+00
4.867431274622052797e+02,1.303368327307938443e+02,7.792682926939248773e+02,1.629217941117425239e+00
1.410862020927360163e+02,4.115247413686366826e+02,1.028348520044763973e+03,3.820357500856344513e-01
3.718199398300708935e+02,3.022480651830430816e+02,4.420652373625057976e+02,2.004116441889399525e+01
1.836198941122021040e+02,2.384541041908432248e+02,1.074904878431641009e+03,3.265620489901820189e+00
4.108849760207541522e+02,3.679180692924749110e+02,6.385026673187169308e+02,1.832841429313081916e+00
2.508059901661963522e+02,5.114175666285746047e+02,9.691011079434565545e+02,5.287293779548837058e+00
2.227369071783745085e+02,4.217857624752087986e+02,1.062887928786038628e+03,2.448258687971811121e+00
1.739574383457810427e+02,5.101558837014435994e+02,2.137597249668010306e+02,9.664127580529124906e-01
3.200728617846367570e+02,4.644565179356727640e+02,5.648901634346262881e+02,2.302396046347876091e+00
2.537404209500495540e+02,3.371020222208405812e+02,4.954405709088980529e+02,2.004838238471214673e+00
3.216500251376496635e+02,7.970265302077237948e+02,4.045791684526631798e+03,1.525312153194109399e-01
9.843616299162289351e+01,2.074083784501178798e+02,3.298791420521113196e+02,2.345374712112116455e+00
3.635438567191164339e+02,2.362034176857966941e+02,4.705884701021349201e+02,1.706626754055704520e+00
3.240291921770053705e+02,3.502209370534229720e+02,6.836688541593871378e+02,1.079145039988412824e+00
4.627300987627711493e+02,2.911830550509183695e+02,4.182943326471075807e+02,1.644479726143974307e+00
2.067751244302626219e+02,3.505326308162921123e+02,1.013205384150258851e+03,1.228630974171922130e+00
4.396890482893930425e+02,4.653539854221314727e+02,9.721725050660271563e+02,1.364919739110341146e+00
4.667633490844243624e+02,1.621732420175085281e+02,2.314348962963335907e+02,1.712909108961127691e+00
3.865920890888355643e+02,3.519590778633690888e+02,1.074224907579864521e+03,1.724621096822046562e+00
2.407034414034005749e+02,3.569071738498498689e+02,3.419110773867698754e+02,3.131995695327652651e+00
2.990308929915950671e+02,3.299984155890213628e+02,8.578183910190756478e+02,1.698223196174725391e+00
2.397593314137460538e+02,3.988906929578383256e+02,2.848127461391447923e+02,1.777158507417798683e+00
2.884876192716218952e+02,3.204696691389882517e+02,5.566074333290492859e+02,4.396962156799444799e+00
1.582644435654847257e+02,3.619050287105654888e+02,2.614937693754035308e+02,8.741667085106031854e-01
2.313501654172750364e+02,4.948301715250845518e+02,-1.164423392165805637e+02,1.018848697476720799e+00
4.797282488695895495e+02,1.960153589966301411e+02,1.134157485884054211e+02,6.819084087069520184e-01
1.843787021120804184e+02,5.320338695114019174e+02,5.015940667221099716e+02,2.323627069657228983e+00
4.471514858523491966e+02,3.883538374995209779e+02,4.664064421321774603e+02,1.794608704544910394e+00
6.433216594158216139e+02,7.096217754239845021e+00,-5.997485616415372078e+02,6.181009357633345802e-01
3.175374444239809577e+02,3.669137777299349068e+02,7.778355184868432843e+02,1.203333111561655322e+01
3.890206324859022970e+02,3.127707015659585181e+02,8.794505357319366112e+02,1.325561572556268430e+01
4.636991520389298671e+02,2.926803162653747563e+02,9.850210815070121271e+02,1.313111383394252707e+00
4.362675796399255432e+02,5.496714920655949754e+02,7.404950445922365816e+02,7.486112247515301910e-01
2.623857884165827272e+02,2.470648994387818789e+02,6.784872092453268806e+02,1.620680909418664717e+00
3.453832289340797388e+02,3.275093132023525868e+02,4.853798236512843687e+02,4.289403169167417040e+00
3.680043690283307569e+02,2.149676662762776687e+02,4.909640906174860930e+00,9.449051216760409044e-01
3.823531095389528787e+02,1.367096859740541390e+02,2.426206641775042954e+02,1.622454068400358107e+00
1.313501314678425160e+02,3.448119297012214020e+02,5.495998798686134705e+02,4.742414448329067334e+00
2.988415491102890087e+02,3.178374956738181254e+02,1.520719497286993089e+02,1.689912957583985964e+00
1.724321749624487552e+02,3.638889316265208436e+02,6.758983479895284745e+02,9.095121264032723918e-01
5.497883210741601943e+02,4.515561864329222317e+02,6.564094058151835043e+02,1.204157481411337605e+00
4.135215459951313051e+02,3.838504064064752583e+02,4.763609914449240250e+02,2.285617723389758993e+00
3.534862232786283585e+02,1.677607436040210018e+02,3.124631452862937522e+02,2.687982362594131036e+00
3.597829781574189383e+02,3.590963843473952011e+02,1.011348863806971394e+03,3.274537243300798539e-01
2.178581183243919668e+02,3.203107111693981324e+02,2.357731305829425992e+02,2.528217942896878512e+00
2.413571510147191930e+02,3.695321016405983983e+02,3.698985653870539636e+02,7.781229906806998997e-01
1.789975519702792894e+02,5.752671861758161640e+02,5.688988805293924145e-01,1.256365003789539969e+00
3.088170336208536355e+02,2.881480587660077504e+02,4.150241545824795821e+02,2.191018823704643292e+00
4.679831560656053853e+02,1.640337022100363811e+02,9.190876174263351004e+02,7.411551260815290476e+00
-5.524518043120545485e+01,1.488352555061387648e+02,-1.756316333726290623e+03,3.639519336532486271e-01
1.891519613265678572e+02,4.783536547699923176e+02,6.436901833706623393e+02,5.246100979444738854e+00
3.588270876062625803e+02,4.125847783045634856e+02,2.748856091037815759e+02,1.506444914496330778e+00
3.771166450671552184e+02,3.754462252399002864e+02,4.340064577775095245e+02,2.299582611026635526e+00
1.481475903643458196e+03,2.366813371477296926e+02,-4.235723683215815981e+03,1.002576601522154193e-01
2.782650308807527608e+02,4.367001446467479582e+02,6.739920086755769262e+02,2.517913823238924653e+00
2.987994284582018736e+02,5.222486811105720790e+02,3.074795402974087892e+02,2.166569258310514279e+00
2.932063067691042306e+02,2.878362989532564029e+02,6.160795563053918613e+02,2.381963601266233521e+00
1.460415589446789681e+02,3.642808677716517991e+02,4.263468628270086356e+02,2.474896036329387261e+00
1.782624695240835990e+02,3.420979903326827980e+02,5.890012830084274356e+02,1.226739372680160534e+00
3.092693741215512091e+02,1.290863366931864391e+02,2.329401963286589421e+02,1.155120343172317376e+00
1.790393750198615237e+02,3.165200450055097008e+02,4.454592261321530486e+02,2.150512665586377103e+00
2.012015818114805086e+02,4.267202614464711701e+02,1.307897029834087164e+02,9.078964759660871353e-01
2.482883722670044619e+02,3.912837998537647195e+02,1.816995586513100079e+03,1.432737861716393946e+00
