,ax,ay,az,bx,by,bz,cx,cy,cz,dx,dy,dz,pocax,pocay,pocaz
13,9.046736942220813,43.3164833975359,3.6,9.544615201711977,41.7019521823565,41.95,10.083555579008364,38.90674031266924,104.35,10.418969366864284,37.858237032644695,142.7,8.849706064052825,43.42876842205281,-2.055940187516297
14,36.17799023928151,47.7760419988378,3.6,29.814546443794633,41.39330202575288,41.95,14.712806518459626,25.29745289594799,104.35,8.395859973107246,16.467632438367296,142.7,19.651705965534426,27.929251962757043,89.20554483060984
15,18.35817367641536,3.3342093020676264,3.6,18.76261949777847,2.6735429755576536,41.95,18.965240172828764,1.5672596847198101,104.35,20.033112369471393,2.295587043907369,142.7,18.023056405386217,3.3135642707197928,-1.9927762054739184
16,47.10611548764096,35.847775863348396,3.6,45.20117376709778,31.318746710511476,41.95,44.16474974732166,22.782356727591637,104.35,42.29924067763659,17.860613362195643,142.7,41.539869168748076,18.72692306401001,137.81479142914878
17,2.6632452311122714,29.295455291280888,3.6,9.509248542885492,24.349436037451643,41.95,24.328651685393258,13.123031150662937,104.35,30.79213483146067,8.038729044303658,142.7,-32.99113994394945,55.960702296457974,-212.4625804077525
18,46.30892998654872,0.9457923653187148,3.6,42.8196275980456,9.8621430796689,41.95,34.83,30.64578947368421,104.35,31.19684210526316,39.12315789473684,142.7,84.65054779923186,-92.37672801386132,-421.7471391566182
19,1.9108695652173928,5.5299469429830745,3.6,9.41413043478261,6.213918657308722,41.95,28.38369290199021,8.663684210526316,104.35,37.06379326480374,9.874736842105262,142.7,47.315851807928986,11.119578589942563,202.76908695057418
20,17.616483212284052,7.786192251018463,3.6,19.261878857133862,9.341865302938372,41.95,23.539343281798477,12.478802617255058,104.35,25.678495063961446,12.801270084418306,142.7,18.46379611463617,8.11155367509784,4.550630755901011
21,37.4797338257325,4.873182002019794,3.6,37.109634881371285,9.69320450070596,41.95,38.11189257903919,19.972431772213838,104.35,39.124044721501214,24.10769557190596,142.7,38.36172947972994,7.163683386562765,12.795535238073267
22,44.74340163409428,37.73958619849168,3.6,42.00991626395981,37.299962719441154,41.95,37.53005374691199,36.20559718116697,104.35,35.365924344802636,35.46525427996947,142.7,44.159420149152325,37.41319692534461,12.494627777493037
23,24.341052631578947,24.23394056300949,3.6,27.97421052631579,21.52023920887774,41.95,39.12798720773214,18.823049681289817,104.35,44.88220927377156,17.578725371388003,142.7,36.56056747274185,21.048780727410858,82.00460593629052
24,26.823482967539785,40.43066884809329,3.6,29.509754839205947,36.07338826209363,41.95,35.808012152426734,26.995659798094856,104.35,38.651814779541915,22.274791217276942,142.7,45.84460156372445,9.793687580022246,254.04934243432248
25,20.937593664368183,-0.8169035087165017,3.6,20.272792838957034,7.390170475727114,41.95,18.873859343630325,26.122826086956522,104.35,18.32237384384091,33.62608695652174,142.7,25.350606499392004,-57.17751050360183,-284.6899252600889
26,28.060851555089954,6.534656008056901,3.6,25.693738446294812,8.305992950210864,41.95,20.277012729807556,11.935319103911116,104.35,18.031946996052067,13.801317618239333,142.7,38.875308779230785,-2.237476904734942,-189.25580258632226
27,18.463447395135965,24.47474652610613,3.6,20.757711366752375,29.014349963695512,41.95,27.1403713391205,38.83181826496292,104.35,29.889167499781887,44.09723139571781,142.7,30.000183568837034,45.544888068396276,158.9139042449747
28,15.568421052631578,-1.2884210526315805,3.6,21.623684210526317,7.188947368421053,41.95,37.54405085156536,27.015306886989443,104.35,44.88835515688127,36.385606058560086,142.7,54.42997248437703,49.44816876869548,208.6734190609162
29,17.141854244408034,36.58963965191329,3.6,23.344917681364446,37.497811709465694,41.95,38.46690447189538,40.66929765094656,104.35,45.0864122532126,42.53614950109616,142.7,41.14852048583309,42.09085648019739,132.1500772641146
30,6.0,10.895553330844745,3.6,6.0,11.035912625698945,41.95,6.743904941098351,11.19574949013916,104.35,7.339675842848332,11.172874292733312,142.7,6.7266670105807425,10.931228869086144,49.265989989115376
31,12.234782608695653,5.701242350244041,3.6,14.735869565217392,5.317700294305248,41.95,20.32057933667006,4.873152810426017,104.35,23.220968051996955,4.2411217511619554,142.7,19.825369214613954,4.506247125848613,100.62668193290628
32,20.519118165963484,7.9643789696730956,3.6,23.106626975837873,7.471552528728326,41.95,28.43619579499388,7.64536067077165,104.35,29.296858407273763,7.186547360146731,142.7,19.98043931274267,8.755392528993779,-20.834690965343217
33,31.310693726703015,25.150885775703824,3.6,27.853600592922394,28.37789945376143,41.95,26.508656579375337,30.63379752910319,104.35,26.350393649835162,23.898724669752788,142.7,32.724412739764645,22.964448023851745,18.925844687229198
34,44.03713820244781,1.407817659718149,3.6,37.81318173248977,5.616458675340481,41.95,24.70395038365035,15.039605264369113,104.35,19.026240647861137,17.981241345391375,142.7,57.72425344037676,-6.424421971326016,-94.21125044814286
35,6.290408834444679,29.24243267825576,3.6,7.3470790212111154,30.739994883868732,41.95,10.055155206942528,34.98873098643818,104.35,11.357206541777277,36.93829629980025,142.7,11.518211993955124,37.06606251301766,157.51982220153923
36,37.46416127697173,6.595070591553259,3.6,36.80967793024117,10.253854797405355,41.95,37.04672384447557,18.27134831460674,104.35,36.96048095975691,22.14943820224719,142.7,36.92735389740929,19.718306778863457,126.64496490668702
37,12.544485913318713,47.64467577367773,3.6,15.999929312503847,35.913877113881746,41.95,22.020082596105993,6.900610567184577,104.35,16.6356522136004,5.812401185693305,142.7,13.244303373246403,46.349778889830894,-18.035863902353654
38,19.52445828430064,39.32278666462542,3.6,19.971113142838476,34.202353671464564,41.95,21.39,20.47436677642421,104.35,22.60105263157895,15.481187572402241,142.7,19.656722466384526,37.95123921395763,-6.456760680661053
39,44.56068799889166,17.510346874997666,3.6,35.20033260660641,14.76400581244714,41.95,14.83812317247585,8.802858350201177,104.35,5.726684420219978,5.74856668566027,142.7,87.79818059565626,31.14480192184874,-186.58096828385828
40,39.0713338527094,-11.582608695652176,3.6,39.8312375336554,23.432608695652174,41.95,41.83860840585824,25.173146430775308,104.35,42.50043465161113,31.751534635448255,142.7,40.83764266997234,1.1956744806254358,78.09515308779797
41,47.80341482631117,23.502545513006993,3.6,45.70923665659823,28.08703549172421,41.95,39.623833553836846,25.989321796059293,104.35,36.52696874182237,21.70960570183962,142.7,43.61320130410621,18.88511541644319,45.718179185503054
42,5.943883245179348,24.016366800025196,3.6,11.598034892558237,21.614612983472394,41.95,25.12851818472813,16.337868486687693,104.35,31.16969497026241,13.905824597941686,142.7,74.6271761666151,-4.160571465028459,439.83601777182525
43,46.22608695652174,29.386516853932584,3.6,41.22391304347826,33.26460674157303,41.95,31.009879499891017,42.27134831460674,104.35,26.439927677578375,46.14943820224719,142.7,67.79209639223419,12.4201318062274,-177.51202991619567
44,32.183439081391754,34.77151110402676,3.6,27.804376395902985,32.89613814678571,41.95,19.14936773394819,29.389337742815343,104.35,15.051175857025408,27.88091764957511,142.7,43.21027619141835,39.250730167762626,-103.08742704274306
45,38.504337387279186,62.425445898499845,3.6,33.224153721211614,38.70818033833386,41.95,21.99586540859132,24.939012255384903,104.35,16.915012780176838,26.70970196781198,142.7,32.12425961726101,64.17508805601656,41.07379972014521
46,11.234316580675006,25.728579721051133,3.6,15.834292870677592,24.128502168884012,41.95,26.537641443825702,21.599546403559856,104.35,31.13404637137324,20.214892842484698,142.7,13.626388175260413,25.51234284206369,10.128401605243514
47,14.95197946345172,46.22608695652174,3.6,14.440427358833233,41.22391304347826,41.95,13.5,30.084782608695654,104.35,13.5,25.082608695652176,142.7,14.951979463451718,45.757762026164,-4.309508867257325
48,9.840315094489599,33.50490760518239,3.6,7.497093379735148,31.729775722040515,41.95,4.2225310376637575,28.868369652994385,104.35,3.2417997283923365,26.646925522429733,142.7,9.52653602864585,32.81775365336718,17.046690218402727
49,6.07863974387379,27.881454502106386,3.6,14.147841767987945,28.236031779299513,41.95,34.145068388804866,28.745021378981747,104.35,43.49422716398152,29.279049300793897,142.7,55.24660116278548,30.180640901631943,204.98485752493372
50,31.63695652173913,3.605199306759099,3.6,34.13804347826087,12.046187175043327,41.95,40.091665438189764,30.715247166159923,104.35,42.68148397430678,38.9425026758094,142.7,-8.611692042058124,-128.79248939379323,-616.9866035349887
51,44.43157894736842,50.25926598837209,3.6,38.376315789473686,43.36128270348837,41.95,25.663262236393173,28.877514227451517,104.35,19.981757753467782,22.116700084468828,142.7,98.42886938249667,113.1332333003512,-358.6160447232246
52,20.594286088353766,33.10445641622475,3.6,21.820845277677392,31.28402975625198,41.95,25.592765217596224,28.032951987804143,104.35,27.196552852222815,26.362466884927294,142.7,26.861335594889944,26.32580221414819,149.36204379139747
53,9.201554166815097,34.26385879599495,3.6,10.022151358688662,32.46392759396995,41.95,13.59036289565425,28.943126370235948,104.35,15.389777576846758,26.672380088231673,142.7,13.055465367547573,29.714633656660965,83.73946626718505
54,39.23552981518051,30.10881626861603,3.6,30.88216735262927,26.526658716606477,41.95,12.354029761084814,18.771428340228887,104.35,4.137595861295559,15.00061288811984,142.7,82.43105559850211,49.40725625622972,-207.7679609972401
55,20.8155686185875,45.95217391304348,3.6,16.73729196629619,35.947826086956525,41.95,26.40153397442689,16.19570624645203,104.35,37.79525621354949,7.6870367360458385,142.7,32.8038888304028,34.81456175376442,42.59499313650819
56,41.606401971581064,48.47970858423806,3.6,39.248960565681685,42.92088864225748,41.95,39.16295959351404,31.300943371816395,104.35,50.44106768992191,25.96768509131321,142.7,44.71285670083452,45.729362240045475,13.904640990005763
57,44.76521739130435,20.564526818532087,3.6,42.26413043478261,20.405999231702086,41.95,37.24693088250173,20.546343082044434,104.35,35.13706607126561,20.85345239896581,142.7,45.439860728370796,20.726807110739255,-15.50188327862735
58,26.51733504523783,10.30028358808009,3.6,26.439163739235426,12.13450069416572,41.95,27.0,16.688303114871367,104.35,27.0,18.542620837049924,142.7,26.349787502941812,35.22469059728283,505.5657655694543
59,13.180973875020232,33.61263157894737,3.6,15.71829649749698,32.40157894736842,41.95,22.633941409478872,29.91774040234686,104.35,26.352121551613546,28.43741370546515,142.7,21.88704511354084,30.209823823670526,93.26037831644385
60,1.6024738465722224,21.70782495508199,3.6,3.4738414732601917,23.16140930783824,41.95,8.207608695652173,25.824234737160996,104.35,10.708695652173912,27.006734588177327,142.7,7.012013016087579,24.608686818875203,83.67608237993807
61,7.6789738666467136,35.33562763467081,3.6,6.820387343190307,31.870370516646414,41.95,4.907441806296842,24.228406720286596,104.35,3.9569399951901207,20.99748399295666,142.7,13.429704181365135,56.5747216247544,-251.15243993986428
62,38.42380349022201,3.2299828070513055,3.6,39.8857011608953,8.705764216823596,41.95,44.22716047720079,20.586051048081117,104.35,45.72415207776067,26.627198562985576,142.7,47.445652267809486,36.01139899710596,212.02359611642183
63,19.406135396336325,21.619551121926243,3.6,6.799778382156955,18.777362547300136,41.95,33.39658527724773,25.496525349650348,104.35,46.62068496870536,30.910445804195803,142.7,43.49346544615106,29.57741660632559,71.94538181300331
64,22.570786516853932,30.94687040368161,3.6,23.863483146067416,28.632459394794918,41.95,26.734723615768083,23.222353421260117,104.35,28.14517403000976,20.94233254016337,142.7,25.974436560450847,24.992421761627046,89.27979062891163
65,17.37974076232466,48.33034237559431,3.6,20.106099861870835,45.561379294816405,41.95,26.68281979044284,40.5,104.35,29.201313166517618,40.5,142.7,17.780246756658613,48.40834752086871,-6.192345421087689
66,30.67786474221524,14.73803675708049,3.6,32.31924556101461,15.96717549301516,41.95,35.975358372462445,19.965512764298154,104.35,37.82114527809751,20.92856097456032,142.7,26.052190040876972,12.51932130827995,-108.98130814754009
67,33.17309351177082,49.26521739130435,3.6,25.263067335138135,46.76413043478261,41.95,9.22714196194865,41.99118213685497,104.35,2.1302357437991506,39.86956539818938,142.7,58.03054276552966,57.05810608745014,-131.53424303982518
68,7.143384437373445,19.01117857520785,3.6,7.454915344588215,23.695755052895603,41.95,9.592646244834473,34.694178675435495,104.35,10.819596539990048,39.39636156717715,142.7,9.378083083700936,29.34410994666488,74.23783125361538
69,37.75694016737202,23.40880511262736,3.6,34.01596292135112,27.6739208829239,41.95,26.593501296125176,37.12889047933304,104.35,23.357907257989996,41.33064542546507,142.7,48.146325267933065,11.248105653766718,-117.95297558571272
70,6.491553256130951,11.8336784927798,3.6,11.727960859637053,19.09224580037837,41.95,24.50281442701433,36.25519580669676,104.35,29.668952306953397,44.20600323499648,142.7,44.22131336903851,66.56734081041196,266.1063436973658
71,17.404607600180494,24.425376616761763,3.6,16.145097923457417,25.04139764437292,41.95,14.710140498443437,26.944284530161518,104.35,14.407124180819917,27.144912536575205,142.7,17.55833338921458,24.955867896440644,11.134507645658863
72,41.82218429806189,47.204494382022474,3.6,41.66856277733152,45.91179775280899,41.95,42.96049438145132,42.58112578857864,104.35,43.20695907263978,40.488527291678096,142.7,42.685894831860125,43.20702504260042,80.2683793178469
73,7.437164018247675,11.322671659912823,3.6,9.49819056714123,18.221435501240038,41.95,13.610962176892613,33.535668339502564,104.35,15.194011226407271,40.33248675019918,142.7,2.058881130332474,-8.265966000583463,-117.5511162443882
74,46.33649506256349,31.416779107128146,3.6,43.35058346699687,28.616084325769155,41.95,36.792391304347824,22.10058034157489,104.35,34.291304347826085,19.06674435837739,142.7,48.93146351457665,34.09939092445531,-44.54291134067422
75,20.314415161836795,6.2898345816871455,3.6,21.970533960538802,7.683851511454167,41.95,28.266918507299827,10.555207775994292,104.35,31.187216359303452,11.533279828785446,142.7,27.66761375635468,9.468776078203751,96.64536404848127
76,40.628799209117794,30.392295355610827,3.6,39.607690326115005,28.695826980667583,41.95,38.142212172691046,24.52761234613752,104.35,37.44153402695274,22.627712489388795,142.7,38.640877922989496,25.331111170640646,96.5258983544168
77,24.3854862673304,30.089384614561666,3.6,24.03682121185585,28.277795930028947,41.95,25.5,25.57080884022504,104.35,25.5,25.34730933218962,142.7,25.328841081349204,29.790086328149393,19.416648430871653
78,22.5840263878531,-2.7745182378883637,3.6,27.752080784796917,5.068915945031193,41.95,41.24125378001327,19.865961974814013,104.35,48.200936570580794,25.560121188328758,142.7,28.885751662639734,2.4105680613605367,27.304573061287165
79,38.39951712950554,20.702459718399925,3.6,32.00270655076594,20.013157323771566,41.95,18.357090568336204,17.8283782832775,104.35,12.583933842164162,12.617772876594636,142.7,36.008414989549145,19.77917392396185,8.482481045053179
80,47.84795010865002,-1.0447347592224574,3.6,46.22819640496342,27.929713342663664,41.95,42.792391304347824,16.280162408585028,104.35,40.291304347826085,16.97405307778373,142.7,43.168884104680195,0.3798103181077209,83.24967645237959
81,30.946215122215204,27.774044998227915,3.6,27.7663341230826,31.369168890692137,41.95,21.792391304347827,40.37434365059777,104.35,19.291304347826088,44.09114482202249,142.7,31.41827884421548,28.231651923390004,-8.15273947299542
82,36.113684210526316,21.79550561797753,3.6,37.32473684210526,23.08820224719101,41.95,39.8428322246598,26.663684210526316,104.35,41.13416377799048,27.874736842105264,142.7,29.112725605318147,15.252780450689407,-219.3775234887981
83,11.563592810175088,13.566797968161586,3.6,15.645992966056586,18.350819631660254,41.95,23.207608695652173,29.075674178763055,104.35,25.708695652173912,32.40411504678529,142.7,7.943148526436629,10.009709545239435,-43.92956649918246
84,35.118917102660944,1.8587946220730842,3.6,37.19897471343435,11.747634281757158,41.95,41.08535184603334,33.69380960658798,104.35,42.4290130602557,43.378582803187285,142.7,31.081615882451928,-19.69748809482727,-92.33601426839448
85,9.657585864221145,20.507632590747768,3.6,16.66270194557695,21.117212797995872,41.95,32.90726269924079,23.459262971482545,104.35,40.11670164505328,23.44940514664572,142.7,14.172968051659135,21.267440236814544,14.882897206073064
86,29.582621938504328,19.77391304347826,3.6,25.13638620007126,24.776086956521738,41.95,11.119456291802726,33.30175812841614,104.35,4.4060948776389655,34.87111981469071,142.7,21.556455900697603,22.666648392073167,35.358431012765294
87,39.2861600574032,29.74077188743303,3.6,37.72581294575371,29.385909499180684,41.95,31.082495734341315,30.0,104.35,27.247162027462544,30.0,142.7,32.26649043146669,30.00979284149758,74.21437939078228
88,19.34337744608796,45.06315789473685,3.6,16.483151282979982,39.007894736842104,41.95,16.489076817512558,29.617845649369695,104.35,17.94560999764804,26.089501562676052,142.7,21.07949830392762,41.20675948711404,36.33996368128828
89,29.305580332495975,45.538370388321816,3.6,30.355775979242974,45.22267460250925,41.95,33.29212251220907,45.0,104.35,34.60996324213175,45.0,142.7,32.824384832934406,45.29663021140426,97.69188291975186
90,7.442080729093341,62.00760485671364,3.6,17.73658063398088,29.04173570492039,41.95,4.629927915366726,44.43378386964198,104.35,4.147203626370227,30.953709984370285,142.7,8.929147578555432,19.079538899998994,131.22132677004765
91,32.9434817367216,-17.581724720108454,3.6,32.341405237630894,20.872447821239216,41.95,31.222988723780976,32.14489797721647,104.35,31.37377672595189,42.878228296258804,142.7,32.45689061879086,2.2364272528542237,74.49299691777398
92,23.610137373390987,47.4487665678396,3.6,23.076671389431297,38.97613357278381,41.95,22.383861347302282,21.912264353228778,104.35,21.973362054126483,14.298244769169225,142.7,25.448608606260176,75.64730954205582,-138.6626934872845
93,42.78281229369911,43.28842105263158,3.6,35.54714369544487,34.811052631578946,41.95,19.638204773757856,14.354210526315791,104.35,12.704008350616409,5.876842105263161,142.7,131.81309466688268,148.9555956748119,-489.48959948129175
94,36.215366827339984,44.63788040214874,3.6,32.096134074982615,39.42330754532378,41.95,24.056669261533404,24.98941045826439,104.35,20.573065511762053,17.13188855913358,142.7,27.968334840706774,28.624211304251748,80.06993169605096
95,19.454121851117456,-3.207366123900961,3.6,18.616299465571977,27.006796669097575,41.95,16.206417125048052,21.94552229456646,104.35,14.441772236965273,28.132737751498432,142.7,15.998112873872175,10.71432336932283,90.04189690801138
96,27.057190445110614,48.28449287974753,3.6,30.784936099474645,42.84014575530842,41.95,33.47738264947202,34.1421966581115,104.35,31.319982233902977,28.621254841090074,142.7,25.82136352937869,45.2254629555808,25.559257839740678
97,5.375649729618308,46.450983432668274,3.6,4.339660592225553,37.652261028398776,41.95,2.72772427030018,18.26996660804141,104.35,1.8822364780744227,9.525147517901647,142.7,11.222552777266134,98.08165463760494,-233.2003216727461
98,25.9830348878782,40.8378947368421,3.6,26.212381272125235,37.20473684210526,41.95,25.803614198554044,29.98697764191871,104.35,25.472359447073316,26.62842664834629,142.7,25.580798346669383,39.44323071887576,11.737606296761214
99,6.045959097691115,47.88517637863438,3.6,6.535551152261737,46.459231262978506,41.95,8.084767807928744,43.59564224194125,104.35,8.23882749869089,42.31213396937653,142.7,5.6232543811409235,50.97681879426563,-91.61042484489445
100,44.65894736842105,31.499269164982117,3.6,41.02578947368421,28.535507697092207,41.95,34.17401361550304,22.248358082113853,104.35,31.256562060608545,18.45730851291237,142.7,42.721304805470574,29.251547262994492,20.794211670664595
101,40.2876404494382,42.79565217391304,3.6,36.40955056179775,35.292391304347824,41.95,28.397688069526744,19.656087315180798,104.35,24.73663159890768,12.442301815848346,142.7,78.58985231903483,117.5119372704361,-394.726134167874
102,45.60299053663836,2.3873684210526314,3.6,39.63071018097607,3.598421052631579,41.95,26.94136101008943,6.362529039840043,104.35,21.432254534230406,7.642037694653737,142.7,78.62438116809662,-4.70114011407847,-226.9202095626679
103,40.146067415730336,14.387368421052631,3.6,33.68258426966292,15.59842105263158,41.95,16.103022767054973,18.490761458311937,104.35,7.943111842956809,22.954842351199222,142.7,28.70562583344538,17.930753844520122,45.03849713059154
104,27.520998249162993,35.231807835342394,3.6,29.503653669457446,28.38420829058733,41.95,34.82129379032112,14.182109648745016,104.35,37.14420792162679,7.586433431189301,142.7,28.045058927741607,35.336119013684275,-5.719307943046896
105,23.94685592567336,27.148763634158424,3.6,28.841300832808205,26.203620355085548,41.95,40.73912758112735,24.79702403272417,104.35,45.59512928287374,24.257467604569328,142.7,23.215869896482065,27.626473911369608,-17.622171168313635
106,20.470913295687108,1.0732285274717501,3.6,22.60498649530024,3.9622451325399215,41.95,26.667489513951814,10.206757942107984,104.35,28.66682883514521,12.578582842830793,142.7,14.415888077653637,-6.237044620060445,-114.23262093500311
107,47.886315789473684,25.986972401825227,3.6,46.67526315789474,23.988087624396265,41.95,44.737398377946306,18.80378179688139,104.35,43.92195123577958,15.909412603416492,142.7,46.06194220503764,20.575953370286214,73.27157116581554
108,36.01547294599853,38.00149640947398,3.6,30.05018620783092,35.3838125006213,41.95,14.899334793556397,25.829838025267286,104.35,6.633244240322219,19.24070297653486,142.7,22.018449834309536,28.056801861065388,64.34853061259622
109,13.69778585291687,23.101861879748693,3.6,17.309732262136812,26.69140351112392,41.95,22.824424532444457,34.416262940376654,104.35,23.971123225462417,37.017214533256556,142.7,13.19572820584344,23.627975116352925,-1.5465939062133867
110,7.728205791943051,41.36569997472598,3.6,8.878519657013427,41.14999632665252,41.95,12.257543905547468,41.002981040293,104.35,13.659471583048239,41.174051388037434,142.7,11.226441532700678,41.419766113895996,86.07832223413754
111,21.711628755872177,0.6582023415906937,3.6,21.41784992378377,5.287477609631771,41.95,22.46382222195485,15.446376754495272,104.35,23.232402587599086,20.098250382442068,142.7,22.82803988623928,8.857659071676988,60.50759207121432
112,3.467982313170058,31.562306756299087,3.6,12.803813932872819,29.444015475961343,41.95,32.73,26.5599901459928,104.35,41.20736842105263,25.58030137202058,142.7,-8.473410027293927,34.336410755715974,-57.99704012476545
113,32.2238564518496,23.396457036655324,3.6,23.95577170974744,29.02789239818848,41.95,11.797185926907279,41.087982156579834,104.35,10.49829186244424,44.37210274767499,142.7,32.662328684335925,25.04556717498951,5.354615930702617
114,31.86706616317203,2.3873684210526314,3.6,25.694457813669676,3.598421052631579,41.95,12.164689846043803,5.474727086360735,104.35,5.7668613032265394,5.830317840783786,142.7,23.252821052445796,3.193529909167487,45.520314464398595
115,9.510616962788115,37.1886731921793,3.6,14.950105996933724,30.488215540160223,41.95,26.60765394368736,15.547752808988765,104.35,31.428255693366673,9.08426966292135,142.7,-20.1130750201405,74.97707812956197,-228.33605042162176
116,31.521362851484046,1.1973457588310765,3.6,31.911489210728387,28.886535447154372,41.95,32.114788220690485,12.694565217391304,104.35,31.44403065985179,10.193478260869567,142.7,31.02147095300464,-3.9001137204278713,81.31121874303835
117,30.41050324283438,26.831744983926278,3.6,34.7835030658062,25.17123397270957,41.95,43.5679224876233,21.09126513800947,104.35,46.76693166542263,20.762624946210117,142.7,26.69033260066999,27.339320296196234,-42.53478890216535
118,1.517540823237264,29.94453574311351,3.6,1.8378696666415832,34.550258447754146,41.95,7.602657856283862,40.14205876035824,104.35,10.763769412799192,43.43070918472296,142.7,7.229779608569476,35.99849406687225,71.66433388133841
119,2.1759891366613395,24.40934093762325,3.6,3.7931904418938314,26.410622040118387,41.95,7.8540992151724796,31.58539193380562,104.35,9.768197592850896,33.729402147460185,142.7,14.240360107068309,38.69149859372622,250.11264626045065
120,10.943559919076312,47.337799786442744,3.6,19.0438089174461,44.571748256758404,41.95,38.21287260357076,38.969769928443895,104.35,46.72766334367544,36.34147679082316,142.7,114.06202243001448,14.280964449903852,465.7973517076613
121,21.33403048952824,7.424795913896484,3.6,19.731864902434662,7.170786100854915,41.95,15.998164600355166,6.483739173464162,104.35,14.224396160135868,6.156265258153471,142.7,10.4303180505797,5.506868018834305,238.52825788112548
122,32.56167262747899,20.144784227699446,3.6,27.892268534095475,21.83537829304616,41.95,18.276898806732532,25.090449438202246,104.35,13.953771547579773,26.38314606741573,142.7,46.01877019198702,15.59767660546851,-119.78295331889078
123,10.78908345962883,43.34262869517727,3.6,16.06829806761244,39.99337891251586,41.95,29.797517317511602,33.35112399534323,104.35,36.8663200180593,30.151801463590644,142.7,30.541940520469343,33.6346107910533,110.3224245893859
124,37.4793890594066,32.75873496613732,3.6,37.102994025236626,24.944261954110228,41.95,36.68613994991309,10.24506708709812,104.35,35.90416470238955,5.761656496467808,142.7,37.92116238841098,35.41863731318646,-19.17651306628364
125,28.458510017776103,5.188238169100882,3.6,27.700823913830202,6.792932303893726,41.95,26.215413585591985,10.090449438202247,104.35,25.434869886944686,11.38314606741573,142.7,29.969496853286138,2.4475264135505066,-78.03841436928272
126,2.4350814043486477,41.04716262177189,3.6,2.3310714956344842,36.32837536573287,41.95,3.7308328211468336,27.563868845530227,104.35,3.9908721495181347,24.22424081068785,142.7,3.1844342507840975,42.32589105137315,-13.737079654985852
127,8.55029670922496,14.735402932603371,3.6,12.874240244560331,12.099479427645324,41.95,24.212715407480722,5.76880256836803,104.35,29.241426487458323,3.8944234245566633,142.7,17.019211400581217,10.67211306646609,55.38694732007336
128,44.65894736842105,33.57395794187577,3.6,41.02578947368421,28.945612843655503,41.95,33.70763400105115,18.38548138754677,104.35,30.906967083107517,13.753641032369691,142.7,49.22698618175769,39.64349398273233,-59.21800266939919
129,3.748550917752091,38.189053827287985,3.6,11.722697499916721,31.419904818843285,41.95,29.670768414043717,16.495974576965487,104.35,37.96420717344264,9.818960260098452,142.7,92.44336742353416,-35.019648065268846,410.05205580278744
