1.968531233843851780e+01,4.257032269213026154e+01,4.752962667565950872e-01
2.937222564305433892e+01,2.412866528647023756e+01,1.288047947920054614e-01
3.730641633377504718e+01,3.206490654892537151e+01,5.140434212974992079e+01
2.749690590397335654e+01,3.668198172669318069e+01,-5.592642041258157892e-01
2.201493658330647207e+01,2.569949614733173249e+01,2.742833012309645602e-01
1.489757526166568979e+01,3.751533710315717940e+01,8.876064090602062140e-02
2.262722254591352211e+01,2.857108003543314823e+01,3.331007484525781326e+00
5.154055381103336053e+00,2.741251893295055098e+01,-3.862874186634875084e-02
2.231105764893746368e+01,2.643587507383963597e+01,9.641672947444648756e+00
9.199377876846531521e+00,3.514817645584187744e+01,7.916393568455980301e+00
3.869238706669338512e+01,4.900399303683155949e+01,1.448067607391472444e+00
2.558691267923794754e+01,4.130173888793250825e+01,1.120197373237302729e+00
1.335372597382994364e+01,3.017144685139445315e+01,7.118755222020137774e-01
2.597771442596945590e+01,1.752880880107842643e+01,9.264920172760477968e-01
2.264344669376687946e+01,1.871927381116662303e+01,1.324811478938117792e+00
3.433020884813491591e+01,6.943168126074903412e+00,1.333571870122063174e+01
1.846924406085261339e+01,6.065811844762848892e+01,6.772842214492831303e+00
4.249205657911676326e+01,3.858691220794593590e+01,-2.280894445210879806e-01
2.848410438794911670e+01,1.662794924878681968e+01,1.788582809274950891e-01
1.109096308120060215e+01,1.251086469660085854e+01,1.070487392344037225e-01
4.652526025048665304e+00,3.440950926197724158e+01,7.883586148523220594e-01
3.270434777216409827e+01,1.442939592670286686e+01,-2.973215898800747881e-01
nan,nan,nan
4.633957405992899936e+01,3.355928939689074753e+01,5.245686066695536276e+00
3.590242488829769485e+01,3.890145969085251920e+01,-4.943048518514695511e-01
1.525107028856208657e+01,5.205691787180676044e+00,2.504329160923377273e+01
1.049176164226092034e+01,2.931276572343913145e+01,3.238687613919883357e-01
2.533590683971090485e+01,1.849484481640288891e+01,1.925473894410487108e-01
2.705824296803979223e+01,3.994387254993752379e+01,1.039175434698460555e-02
5.100235238935409754e+00,1.658654794813569211e+01,1.015052696491764106e+00
nan,nan,nan
1.341486816705275409e+01,3.335273287476097437e+01,7.122955969556762357e-01
2.641235521175229906e+01,3.667033566398005462e+01,1.790320940927367133e+01
4.564174554045413501e+00,3.451489138315416483e+01,1.567073455027600204e+01
4.841479091029844284e+01,2.485662050284322433e+01,-1.368916350009393157e-01
1.068410929922961827e+01,2.792402848201999888e+01,1.745927679039741776e+00
2.189407357865816905e+01,1.814778704786438368e+01,3.972543694134382797e-01
1.799429342515696462e+01,1.657553706202402566e+01,3.476959949438416242e+00
3.075683324823479126e+01,4.859286981775655789e+01,-8.814391135055650306e-01
-9.596579132049736671e+00,4.949132609506168734e+00,5.661037267964064768e+01
2.281026454004831550e+01,3.596758338254024068e+01,2.309220165915421319e+01
nan,nan,nan
2.459801833007430716e+01,4.191486323354352805e+01,-2.063310150133920717e-01
1.640701251782985892e+01,2.810152387284258779e+01,-5.287464147894188615e-01
1.770998285904752123e+01,3.708582747197938545e+01,-5.607928276258287159e-01
3.229741733874816134e+01,1.632364019721352832e+01,-1.489008470015259766e-01
1.959876335943131664e+01,-2.421083470856073561e-01,3.141770391190945588e+00
4.329104361916470189e+00,3.887372206910860939e+01,-1.131124856588251459e+00
1.014794658784734693e+01,2.919324316835512434e+01,2.551672188622998050e+00
1.514817678541659163e+00,3.189418301405181921e+01,-1.103346185751896025e+00
8.595624497319120039e+00,3.457203257771431737e+01,3.022714507229937175e-01
1.198856912841682210e+01,1.435667075695238459e+01,-2.478205504482375310e-02
1.504381967272867193e+01,6.048751435359928763e+00,8.889465950696939789e-02
3.249774687597677314e+01,3.433729884989215719e+01,2.665215979911144561e+00
2.407143927873419287e+01,1.967012089961912480e+01,5.936700913809414004e+00
1.997387960909495419e+01,4.363650958114433820e+01,3.395572935144032245e-01
3.631742085111323348e+01,2.821573180480820753e+01,5.783998004733183151e+00
4.611722390713880770e+01,3.306846602731116036e+01,-5.236283548221189188e-02
8.384196672286906349e+00,3.194066073641603509e+01,1.867195355978576554e+00
6.912554124457194860e+00,3.896842924546991327e+01,2.083391622366445617e+01
2.969335739226555049e+01,1.844100878387278897e+01,1.164981122666132629e+00
3.904410793787738498e+01,2.856979513675365467e+01,7.016423418539674203e-03
7.534362221186848174e+00,3.382991514746600359e+01,3.259478062383943525e-02
2.916806850987685884e+00,8.974684609551966119e+00,1.679065476309447597e-03
5.514022728476334123e+00,3.255971180040129553e+01,5.651320083230124136e-02
2.977229422729256925e+01,3.293797646743576024e+01,-7.698422560047087693e+00
2.181370873418561018e+01,3.740056184074980905e+01,-1.530241971514790245e-01
4.236043541394026590e+01,1.113139344747925819e+01,5.102054734936094238e-02
9.487423284552988889e+00,1.291474040601164219e+01,-1.553346785586050993e+00
1.917010571737560909e+01,4.507353294606197380e+00,9.710995186395482426e-02
2.178018570195365911e+01,-5.002185868422186488e-01,3.186825662809950610e-01
3.255713760901092257e+01,4.103266733023441049e+01,8.548852808449755258e+00
4.071059548213558088e+01,6.199330136624791265e+00,3.996837798988226886e+00
2.639759152304783285e+01,2.374498877465907398e+01,-8.152900208469320287e-01
1.428922930078573827e+01,2.694798859631326948e+01,1.063426021404236810e+00
1.968458994684297636e+01,2.344047848999890604e+01,-1.447212885710733588e+00
3.691484709227276539e+01,2.605529464864369160e+01,5.279529021254258936e-02
1.386250772455679403e+01,3.183293250606324776e+01,1.902737914284506615e-01
3.583337066086413358e+01,6.662094653347724993e+00,2.255010289774866727e+00
nan,nan,nan
3.467455051773334418e+01,8.470448368353363122e+00,-7.432968083931350556e-01
2.382476045982548740e+01,4.504230347253030686e+01,1.891257259452805428e-01
4.104079913872622853e+01,2.804801889886821442e+01,2.035594067122946438e+00
3.541388162624136271e+01,3.998669716812187147e+01,-6.109156871674411571e-01
nan,nan,nan
9.624795426489498595e+00,8.669185088757663138e+00,1.097838529140028052e-01
1.605843066382534445e+01,3.512346548612140396e+01,4.082609092723857858e-01
1.158194621686945602e+01,1.275568404164969571e+01,6.114875314269381690e+00
9.858959667084816303e+00,1.345594766335924319e+01,-1.023166254786009199e+00
1.713081300913358529e+00,1.776552837367504267e+01,6.220275106793000663e-01
2.524828148808150274e+01,3.298085220262196771e+01,6.095174009568099516e-01
nan,nan,nan
3.780320593089572867e+01,3.251831446009583715e+01,-5.794638649550244713e-03
1.609828121112152388e+01,3.327226164572852696e+01,1.265305887006294427e-01
2.569959151697028332e+01,3.932596886716843443e+01,3.193753533201053596e-01
2.309500358309784218e+01,3.691322360074880748e+01,1.070052192565640152e-02
7.480756274994504018e+00,3.086024160878157829e+01,5.972817967556657281e-01
-2.057112752163118685e+01,3.156828471668570302e+01,1.473815482463898796e+01
2.054020299131590477e+01,3.269872141420734835e+01,8.766770410863000684e-01
5.266365118189900585e+01,1.303495522990985123e+01,2.629951091208725167e+00
2.307328537961648962e+01,3.319683916617481145e+01,1.354553798724171143e+00
1.363166943645221885e+01,2.060922813653472119e+01,1.106449292656161709e-01
2.433418579081638455e+01,1.791126714256477115e+01,3.983576276212065226e-01
-8.322569076187704695e-01,2.655545614361840379e+01,2.620024225182059130e+00
2.991627383678443053e+01,4.476048310976999289e+01,2.828512231182191417e-01
1.976849247504286922e+01,4.040997763573546564e+01,-9.301657621629657105e-03
3.891053432325912809e+01,1.876495544861396780e+01,3.485901386598076801e+00
4.003192878754404660e+01,2.956614979772816554e+01,2.849378366982551203e+00
2.744361291506561429e+01,4.263047525870719312e+01,9.604147563189469050e-01
3.464421976978697160e+01,1.784490927101692037e+01,4.176361697404661300e+01
1.970433905536226149e+01,3.706953382547859377e+01,-2.598634527878659117e+00
3.132180632784439922e+01,2.155486141415973833e+01,-6.233907730255645874e-02
4.916574053408323763e+00,1.482692246796607805e+01,4.774345710717993185e+00
3.391546497681407857e+01,2.826889646447478199e+01,4.867415116519866608e-02
1.022948675864470047e+01,2.655467340952756317e+01,-3.828615735162548273e-01
nan,nan,nan
3.417505960566546719e+01,3.449046804631867502e+01,1.377517678767058884e+00
1.777446357878423910e+01,4.027122026517412934e+01,5.938568149624731118e-01
5.671245069901684310e+00,2.530015333216726958e+01,8.888235919157160936e+00
1.915303244612480427e+01,1.749116757254935806e+01,-1.664095764272074618e+00
3.407080861315630926e+01,1.033332225657194314e+01,4.281603460709714426e+00
3.634466553060283900e+01,1.042856034195481030e+01,1.317423280428505095e+01
-1.683084026048107162e+01,3.524830315835919947e+01,8.410392039769547523e+00
1.297066142317044779e+01,2.824593991955554273e+01,2.475411080369542560e+01
3.274122835751700222e+01,7.871483217515029551e+00,-2.677515247337378224e+00
1.946059139168508878e+01,2.074850135467053036e+01,-1.281580376044463565e-01
3.223610990330853099e+01,3.253721733281854966e+01,5.343257590230426901e-01
2.970454395218955312e+01,3.052882018297007249e+01,6.020120370695165590e-01
1.090801466253837049e+01,2.429537961409655011e+01,4.633393658045420693e+00
4.343273076150763501e+01,1.920839671276831950e+01,-2.455706510159620937e+00
1.598515252321355185e+01,1.347943742876967832e+01,5.082681973719014312e-01
1.371063676122890485e+01,2.757742970388679637e+01,4.254352893697392890e-01
2.421469548335016597e+01,1.173724119614177219e+01,4.209353486705668113e-01
nan,nan,nan
3.990299160395662170e+01,2.262524770615035408e+01,-2.808917473668197662e-01
3.564569714899116804e+01,1.654791114544394404e+01,7.679972774908947475e-01
nan,nan,nan
4.368729662850324047e+01,3.448753756257880809e+01,4.958345673690023325e-02
2.089560154728863495e+01,3.619836246579814087e+01,1.139404934950455228e+01
1.523331387236578749e+01,2.113874941394745832e+01,-6.688396447116595755e-01
2.920556681925395281e+01,1.177238929342872353e+01,3.924489346592859640e+00
1.393846112447146801e+01,1.783568952721235945e+01,-4.352109141598359265e-01
1.602518452406739868e+01,2.202588049707609130e+01,-1.981883715227400131e-02
8.310438985550653967e+00,1.890117283933773251e+01,2.159105683056955494e-01
3.239025776948525248e+01,1.869287324976821196e+01,-2.268289058009831730e-02
1.860139716970612866e+01,4.337090390342596891e+01,4.238229940218992131e-01
3.957357128695910120e+01,2.781868633376046418e+01,4.472929074401431615e-01
1.444028948260527834e+01,3.768218550315791049e+01,-2.138078801996808331e-01
1.567631408814387228e+01,4.070137390653673037e+01,-3.328760486395088841e-02
5.193408924253036574e+00,2.741155224761800824e+01,-7.666088262517753438e-02
3.755261796377784833e+01,2.851829221724565500e+01,3.132223889864470950e-02
3.220999933922739444e+01,3.843238193163286098e+01,1.622866351928781148e-01
2.628260094762546828e+01,6.651142151336391350e+01,2.778030708648782365e+01
2.510683256622229820e+01,2.961873888646434949e+01,3.187931502149460306e-01
4.374311745866627632e+01,3.581673896912826649e+01,-3.867188718535973652e-02
3.251172285601759171e+01,4.299220046589296373e+01,1.239312765434440688e+00
2.939405131549362338e+01,4.913938722006629511e+00,-2.706439266393549370e-01
1.201953989310060855e+01,2.800128249457867824e+01,3.839071569864146660e+00
2.264874781865596098e+00,5.578116801851721540e+00,8.399899102496344305e-02
5.201806900533783562e+01,2.165706145197877319e+01,1.620389456156571484e+01
2.539119430762191953e+01,2.573109440194925668e+01,-4.867514840489031158e-01
2.879344762559089332e+01,3.731221798055639738e+01,6.945971359783339238e+00
3.658520069231131799e+01,2.661938462158961016e+01,-8.304951643809231898e-01
2.800179360091480518e+01,2.681438185020968845e+01,-5.157548060997232398e-01
1.425280329875814544e+01,5.703471840604339427e+00,1.766113595672692271e-01
8.283225655690484857e+00,3.773994232848326646e+01,8.175705129288033390e+00
8.096297541513589380e+00,1.782567177152914795e+01,2.616549940259725315e-01
-3.347604882776292357e+01,2.817226508735180346e+01,9.198584042981212860e+01
1.864888658678671618e+01,3.946565144620718968e+01,6.216863179249110249e-01
1.485684559132424631e+01,3.946421561528167388e+01,-1.551715954352357596e-01
nan,nan,nan
3.413573411146944636e+01,2.802441018339850132e+01,9.551915216024040589e+00
2.721711941183581729e+01,1.446035218441889114e+01,4.960859581077516012e+00
3.874497191491533954e+01,1.911878991136288519e+01,-2.083521325682475833e+00
2.746374473764110036e+01,2.233495805844938786e+01,-2.074962224899334629e-01
2.825949696321630356e+01,7.973211069808040286e+00,-2.924640732691227620e-03
2.605416971224947176e+01,4.929883231124517096e+01,-3.533880930352469640e+00
4.934017933878326545e+01,3.421761567051508734e+01,-6.782632166007549479e-01
nan,nan,nan
nan,nan,nan
2.073574615610545635e+01,8.095669545898646291e+00,6.966179516637076297e-02
7.353486271378934624e+00,1.119075494928458703e+01,5.909532384347715439e-03
nan,nan,nan
4.232197799847136110e+01,-1.948938395018014091e+01,5.552608055331218395e+01
2.698825036345902362e+01,2.865662921465787605e+01,2.032499282930836593e+00
1.780668650343388038e+01,3.426288354245648549e+01,2.100470875490109801e+00
3.608508181512183910e+01,2.915289232121966378e+01,2.180319250066931946e+00
3.801137573061673436e+01,1.291292649836746698e+01,-9.302921965731467679e-01
3.283074933843882093e+01,2.656655395889796623e+01,8.089621821838194338e-02
2.571235029792870108e+01,2.186745599472349610e+01,-2.172215610758529980e-01
3.270367095136984403e+01,1.642191428659711505e+01,-5.356183692604727931e-01
4.247142356896201676e+01,2.185648114693171351e+01,2.388465476000299903e-01
2.722038424178579419e+01,2.245587159154471024e+01,2.946774507539342558e+00
1.990401951614924059e+01,2.098717405423229465e+01,4.939082915256410855e-01
3.145221152815501853e+01,1.966087855709071519e+01,1.793784379184656108e-01
3.383842666441225333e+01,3.016968072562081105e+01,9.675006458572575629e-03
2.292870291530935489e+01,9.386627101426354258e+00,-1.486190843346422152e-01
9.687965032769593421e+00,2.610402029903368160e+01,-2.246453205758160154e-02
4.307010984780310991e+01,3.886502560307046394e+01,-3.743807445246366550e-01
2.703822255837481947e+01,4.163088065651882630e+01,-7.396027790691310499e-02
2.072401205747257080e+01,1.726046437280135137e+01,2.121996378494513807e-02
4.253460423656714795e+01,1.505090603028348895e+01,-2.503166795243244369e+00
5.324668244687895680e+00,7.927302102625994884e+00,-2.767798308308976746e-02
2.266884715581278442e+01,3.944422941038046559e+01,7.554880618307320272e-01
4.290684159239336282e+01,2.390734455017352644e+01,-7.182357565399118959e-01
2.237158995851204679e+01,3.577909834361232555e+01,-1.493938064843987945e+00
2.351614426496899313e+01,1.395549944451895996e+01,2.596308562369789463e+00
1.066499693838747831e+01,4.221779879968520888e+00,-1.489334768758505956e-01
3.183181552709510242e+01,3.498406788667254119e+01,2.645043710908945300e+00
4.630377876328955011e+01,4.088798772000314585e+01,-2.757874084154256916e-02
2.797079264559101119e+01,3.093846229480266530e+01,8.019362913722934971e-01
1.190841720724601771e+01,1.764540053827932198e+01,-1.020312781297911808e+00
3.333171163800167136e+01,2.724623062698028875e+01,3.430742924590478027e-01
5.443798288968667265e+01,3.276257567864078624e+01,6.957479780058983820e+00
1.621701602486607285e+01,1.611834688113846425e+01,-1.137116872133864254e-02
4.452334794832713882e+00,1.279904447486836538e+01,1.087101819707397077e+01
4.161805727335850236e+01,2.120315188740173795e+01,2.122430832082689456e+00
1.980397264976480542e+01,1.118923490027632717e+01,-4.478947781020380103e-02
3.111735088268224558e+01,3.576011382354522539e+01,5.092784548143464152e-01
nan,nan,nan
2.562566727313055281e+01,2.038555107966626778e+01,-3.474357020695411968e+00
3.322900645767094829e+01,2.232216035271212817e+01,4.742735680308125534e-01
3.187261208921898259e+01,3.684666487488814823e+01,-3.081307803113084165e-01
2.586184505819731072e+01,4.158488471173487966e+01,9.770428695830680965e+00
1.824489087871635817e+01,4.208769420671008987e+01,-1.015233128486647818e+00
8.034805315264440750e+00,4.452661547374022888e+01,-9.607753424939979858e-02
9.493137421501078421e+00,4.449414438897263580e+01,3.849474795751151035e-02
nan,nan,nan
4.798649139663688601e+01,1.079638853079719851e+01,5.228669742192753489e+00
2.098621400113962920e+01,2.273232786624354063e+01,1.270204512748047243e+01
2.453586692626362975e+00,3.930529695011603764e+01,2.927510404518166354e+01
2.084284648659643580e+01,5.351217047984167152e+01,1.558598126169314568e+01
1.521587883524398066e+01,1.629501590958011548e+01,5.019323382732262528e-01
1.145200424196894851e+01,1.719974813269572422e+01,3.236814710217704061e+00
3.431780518605548025e+01,3.215972863674739557e+01,1.011355642996882409e+00
3.790197703360617965e+01,1.241863460939994823e+01,-7.766568696428842455e-02
2.766714803207941387e+01,3.287284006077573650e+01,-3.235931502940823101e-01
2.693054008483745676e+01,3.141368650388712780e+01,-1.013280543732938410e-01
9.508192023141268123e+01,1.184605685584717705e+01,5.856244511637896011e+01
4.001999955019226718e+01,1.317048540951669722e+01,5.137702380459216123e+00
nan,nan,nan
3.409981699296913860e+01,4.021483342887172086e+01,7.890622918191920743e-01
2.513345619382363338e+01,2.370462278990723703e+01,2.638071501392851737e+00
6.855836549514134504e+01,4.862093090640900783e+01,4.698882909928489227e+01
3.743110942656392837e+01,1.565859494845579647e+01,4.061711832380373366e+00
2.893316516257356596e+01,2.173140423131507504e+01,-5.219123379613711533e-01
1.054024853783672455e+01,9.844997695341987765e+00,2.623576625269151696e-01
1.533901109743385760e+01,2.845542135085414515e+01,-1.268399900450388751e-01
3.870153213200530473e+01,3.846613762134349912e+00,-7.967897455119805905e-02
2.953200007824375461e+01,5.049766633125438631e+01,6.854625246500373192e-01
9.454759759292176824e+00,2.052687029006676767e+01,1.861483315785350978e+00
5.579886130844525383e+01,4.033551897124011987e+01,2.389552861294435004e+00
nan,nan,nan
2.027138176075207099e+01,2.122028356335401611e+01,3.500015565341474955e-01
2.118947147651018170e+01,1.774684218507688271e+01,-7.740346546182663712e-01
1.214930233784142644e+01,2.839019908665596859e+01,2.330205279627264175e-02
2.988305858854031172e+01,4.249334915345226449e+01,3.411402467563324215e-01
2.890436460215660475e+01,2.197469628837146161e+01,1.261824979074976927e+00
3.946252962922559959e+01,3.116335188265613709e+01,1.165441358443135300e+01
2.652904049942839038e+01,3.253972413278457765e+01,-5.889347290999329410e-01
4.088187951121779662e+01,9.493454521164309767e+00,4.376462105782294998e-01
2.416140005009484426e+01,2.802302083211123573e+01,-3.858882320746014893e-01
1.835471512015419293e+01,3.402375547117289045e+01,3.902662154144601048e-01
5.215009995481531035e+01,3.271875573712186025e+01,1.012873538223958292e+01
1.998819312721579777e+01,4.259992494349134518e+01,-6.901589359695866621e-01
2.940039457126872691e+01,3.386046847516356451e+01,5.185024108945402999e-01
4.543121416579185734e+01,2.471370163018761446e+01,3.412594049069478075e+01
1.680825141339141027e+01,1.709484121443960092e+01,1.875499601061354493e+00
nan,nan,nan
9.397160015209889750e+00,1.255567103673892859e+01,-3.913199846543768262e-02
5.086496127160120295e+01,4.211948868292164150e+01,8.639327178244760930e+00
3.308005543140878046e+01,3.547546746166708687e+01,4.282037810991758953e-01
nan,nan,nan
nan,nan,nan
2.394704049618425046e+01,3.855166784944973557e+01,8.872119579692105962e-01
6.188285531915002302e+00,5.409271998312751073e+00,1.444302921346637611e-03
2.786030247430284845e+01,3.206174981835716409e+01,-1.311544975278230996e-01
2.276422932778916675e+01,7.975803142550530467e+00,-6.942360090910157377e-02
3.256819772204794816e+01,4.823423491864258494e+01,5.135430768452847516e+00
4.073405781039446083e+01,3.083717512756798840e+01,2.832936377446341414e+00
3.218255832847086140e+01,4.286410207089406299e+01,2.069257931703524789e-01
1.306897955698280711e+01,1.715973681174434873e+01,-1.499823640272665459e+00
2.682559762576548934e+01,-2.193433976881522973e+00,4.369615370392291309e-01
1.622508271525254742e+01,3.537785919146413249e+01,-7.003618237356916687e-01
3.211241628336716758e+01,4.925085453806665470e+01,-6.471563924277734525e-01
3.889099865788629540e+00,4.038852537427564116e+00,5.148374393089390211e-02
4.730438458544031732e+01,2.640681652801111667e+01,-2.021598725908215766e+00
3.535145414507373829e+01,2.424785712005981964e+01,-3.797671893438471780e-01
4.376572756345447601e+01,2.131229291821666294e+01,4.514044263216555386e+00
2.439829912484824703e+01,4.642674399314820732e+01,2.460055704038021318e+00
1.993744502195298196e+01,1.365275436300703582e+01,1.042828851629668874e+00
1.123343301977754649e+01,2.825178715454513068e+01,-1.646436670917229839e-01
1.457483625693119045e+01,1.105834992097648772e+01,-8.834101879059180762e-02
2.180784833371813747e+01,3.667957448876759230e+01,4.603414048029558225e-01
2.654027460904132241e+01,2.817702755847232510e+01,2.470233072420367423e-02
3.141562945185275169e+01,2.866052386359841009e+01,-2.816338081073701094e+00
nan,nan,nan
1.649601410100201804e+01,3.184642962973640579e+01,-1.583104737908842818e-01
4.355738428010695173e+01,1.899130810528989599e+01,-5.759114011432501234e-01
2.261711651842963988e+01,1.607967399777747630e+01,1.205019898953823221e+00
3.905410125223848183e+01,1.649272567855040705e+01,7.682121361304430351e+00
4.224686403435560322e+01,1.425542821899598955e+01,-1.031119618098313762e+00
2.066068090253885714e+01,3.508815780362649406e+00,1.255371889475295433e+00
2.292192090834348051e+01,3.050637089528392920e+01,-5.283041709992651880e-01
4.229683726998449345e+01,3.061608665688404685e+01,4.599239019523075900e-01
1.533402336721517756e+01,1.345268815717708932e+01,2.853178046377133348e-01
2.063656701179265340e+01,1.173855259114779059e+01,2.777466430545801668e+00
1.123428546710122689e+01,3.272144384102558234e+01,2.311685658551575884e+01
3.072620809782619133e+01,4.319403273288180145e+01,1.802991170538329868e+01
1.729719186605513670e+01,2.366567767374625220e+01,-7.450350765199372782e-01
2.504974969134886464e+01,2.001332169913932901e+01,2.109345468464266560e+01
3.361522181234368389e+01,2.447133425022012787e+01,3.141961177923283111e-01
3.104574149315780929e+01,2.409192562871955801e+01,-4.655680324660825820e-01
1.286786777033860574e+01,3.501287252570984521e+01,1.089268329810465952e+00
1.541864808533214060e+01,1.114397865499937268e+01,-1.701633902232651818e-01
1.665010989155046772e+01,4.551976798286868586e+01,8.288214799628119966e-02
4.023284167725979898e+01,1.359774713032025772e+01,-5.015896311872784785e-02
1.412975211653909291e+01,3.018039312206241931e+01,-4.767756334444924748e-01
6.092425908217012420e+01,9.911980026428762969e+00,1.774510289044679112e+00
1.531080722150448103e+01,2.237112437270193510e+01,6.460066079408604001e-01
2.178583141834323555e+01,5.856546897666596863e+00,-1.197800808827153229e+00
1.353216330101080445e+01,1.010599718882597031e+01,2.006917404152276374e-01
3.112808188144223465e+01,3.801006620536344371e+01,-4.626376869156830773e-01
3.996865232246020128e+01,3.529738495181990743e+01,2.349546276184718963e+01
nan,nan,nan
2.429538370806965730e+01,2.910094583937481971e+01,1.594497501391945571e+00
4.225418490348023681e+01,2.612916753397023228e+01,2.134640849989467848e-01
3.738302351330182205e+01,2.447958958031745524e+01,6.026283344916621765e+00
2.613038655941788235e+01,2.175813815429002673e+01,5.877143437231905354e-01
3.103614777483378973e+01,6.550985210148716931e+00,-2.022738974018197661e-02
1.464058247823778203e+01,1.559248788928757357e+01,4.402135876717826690e+00
2.275873155865723163e+01,3.411907738203853313e+01,1.569534187109074175e+01
1.881536391022220300e+01,4.254607031594236588e+01,2.755050032598321263e-01
2.695101284710596445e+01,4.062001021277648505e+01,2.203952396012069312e-02
3.106239713728822238e+01,3.054069600493356162e+01,-1.906000747356620395e-01
1.670561450516857960e+01,2.207582502843554551e+01,1.651651232123070523e+00
nan,nan,nan
2.967098151733659606e+01,3.144033138520100579e+01,-4.109358064216516726e-01
1.610762121815449177e+01,3.640596767717621418e+00,1.676226672760440017e+00
4.005808480935533566e+01,3.644067040461175822e+01,4.138580066277930403e-01
3.997202979677177126e+01,1.002662709263271168e+00,1.668560971476620747e+00
1.456650774249500735e+01,3.686393706708361862e+01,6.448544854988241815e-01
2.229078260875708395e+01,2.727001741526032319e+01,6.019714747093021789e-03
3.279708645391549737e+01,1.917535560059531718e+01,-1.761323313623985420e+00
2.220963010275556471e+01,1.883772181311740823e+01,1.189871046094953755e+01
3.437099178706947100e+01,2.006504193198681207e+01,4.565653118214082484e-01
2.234121246915002956e+01,3.407067452568366406e+01,-1.230019907508145549e-01
2.600503066757599413e+01,3.078902216442123319e+01,1.693147632672808989e+00
3.524612917950745050e+00,1.256781939918011126e+01,1.445443046261570164e+00
2.746569970128964400e+01,4.338418104727831093e+01,4.648309053452617801e-02
5.787378116095562852e+00,7.880034161582266883e+00,-4.009640069004381108e-02
nan,nan,nan
3.285458953981674313e+01,4.019293634793756809e+01,4.537579945904501866e-01
1.894689511597045239e+01,2.652125631181282372e+01,4.394987458641886890e-01
3.624588616817618458e+01,4.956539226061663328e+01,8.762367777855088136e+00
3.526683187315217793e+01,3.922131803412894868e+01,-1.793935717210488889e-01
1.791556490328860463e+01,3.123333999454454712e+01,4.623690724228622928e-01
2.664518626604805007e+01,-3.929207103039429327e-01,-5.892133912598306322e-01
6.795577417392259179e+00,1.314401549208727538e+01,1.814093181832143395e-02
nan,nan,nan
3.187078172343737492e+01,3.786123053602933197e+01,-5.888451888747223695e-01
7.355143375998696165e+00,8.812059417711608944e+00,-2.685805093708372171e-01
4.115652773062802083e+01,2.914799983529718475e+01,-9.804033569219797184e-02
1.305490345070909619e+01,3.389197154906794651e+01,2.792271163166880066e-01
7.792113260869193425e-01,3.166463942843534340e+01,2.280711451611691754e+00
3.600586051596379633e+01,6.116218678165599165e+00,3.971436460293130022e+00
2.542913914979681778e+01,3.602732588858984997e+01,4.696559813723841792e+00
3.789762690369820319e+01,6.091865028726053310e+01,4.143147031610028819e+01
1.653837390027036491e+01,4.352636114062580219e+01,-1.046718521054511020e-01
9.211310125659176506e+00,2.101328940301184289e+01,3.218744981492451807e-01
2.920582877761616913e+01,1.210113479752531163e+01,2.804805096679761789e+01
4.759484829916222282e+01,4.054927357890709771e+01,5.453314376644997630e-01
2.991750839244743787e+01,2.851715106603840155e+01,1.033446835596548263e+00
